118.31,45.609,164.88,180.55
118.31,46.868,164.88,182.12
117.68,49.384,164.88,179.61
117.68,49.384,162.67,176.78
117.68,48.755,162.99,176.78
117.68,48.126,166.14,178.03
119.25,46.868,167.71,177.72
120.2,46.868,167.39,177.72
120.2,47.811,167.39,179.61
120.2,48.44,168.34,179.61
123.34,49.069,170.54,179.61
123.34,49.069,170.54,180.24
123.34,49.069,170.86,180.24
126.8,49.698,171.17,178.35
126.8,49.698,171.17,180.24
125.86,49.698,169.28,181.49
124.29,48.755,168.02,180.55
122.4,48.755,166.45,178.66
121.14,48.755,166.45,175.52
119.25,48.44,164.56,174.26
117.99,46.868,162.36,175.2
117.36,45.924,162.36,174.26
116.74,44.98,161.73,174.26
116.11,45.609,161.73,174.89
116.11,45.609,161.73,175.2
115.48,46.868,161.1,175.83
115.48,48.44,160.47,177.09
115.48,49.698,160.47,178.66
115.48,50.328,160.47,178.98
116.42,50.957,161.1,180.24
117.36,50.957,162.67,180.24
118.31,50.957,164.56,180.24
118.94,50.642,165.82,177.4
120.51,50.642,167.08,175.83
121.14,50.642,168.02,176.46
121.14,51.271,168.02,178.35
121.14,52.215,167.08,179.29
121.14,52.53,166.45,179.29
121.14,52.53,166.45,179.29
121.14,52.53,166.45,179.92
121.77,52.844,166.45,179.92
122.4,52.844,166.45,179.92
123.34,52.215,167.39,178.35
123.66,51.271,168.34,178.03
123.66,50.328,168.34,177.09
123.34,50.328,167.39,177.09
120.51,50.642,165.19,174.57
117.36,51.271,162.05,173.63
115.79,51.9,160.47,175.2
115.79,51.9,159.21,176.15
114.53,52.53,157.95,177.41
113.27,52.844,157.33,178.35
112.96,52.844,157.01,178.35
112.33,52.844,157.01,178.35
112.33,53.473,156.07,179.29
112.33,54.102,155.44,179.29
112.33,54.102,155.44,179.29
111.7,54.102,154.81,179.29
111.7,54.102,154.81,179.29
111.7,53.788,154.81,178.35
111.7,53.473,155.44,175.52
113.27,53.159,157.33,173.32
116.11,52.844,161.1,174.26
118.62,53.473,162.99,176.78
119.57,54.731,164.88,178.03
120.83,55.36,166.14,179.61
121.14,56.304,166.45,180.24
121.14,56.619,166.45,180.24
121.14,55.046,166.14,178.66
122.08,52.844,166.45,176.78
122.08,50.642,166.45,173.63
121.77,49.069,165.19,172.69
119.88,47.811,162.99,170.8
118.31,45.924,162.36,167.34
117.68,43.722,161.42,163.25
116.11,40.891,160.47,161.05
114.53,38.06,158.58,159.48
113.27,35.229,157.01,158.22
112.33,34.6,155.75,157.59
112.02,34.915,155.12,158.22
109.81,36.487,152.61,160.42
108.24,37.431,149.77,160.42
107.3,37.746,148.83,161.68
105.09,38.689,146.31,162.31
100.69,38.689,144.42,162.31
98.8,38.689,142.54,162.31
98.486,40.891,140.96,164.19
98.171,42.15,140.02,166.08
96.283,42.15,140.02,166.08
95.339,42.15,140.02,164.82
96.283,43.093,141.59,165.77
99.43,45.609,144.42,168.28
100.37,46.239,144.42,168.28
100.37,48.126,144.42,169.23
100.37,49.384,144.42,169.23
102.26,50.328,144.42,173.32
102.26,50.642,144.42,173.32
103.21,51.586,144.42,173.32
104.15,50.957,146,173.32
105.41,50.642,147.26,172.69
106.04,49.698,148.52,171.74
106.04,48.126,148.52,170.8
106.35,45.924,149.46,168.28
106.35,44.037,149.77,163.56
106.35,43.093,149.77,163.25
105.41,43.722,149.46,163.25
103.21,45.609,147.26,167.65
101.32,47.811,145.37,170.48
99.744,48.44,143.8,171.74
99.744,48.44,143.8,171.74
99.744,48.126,143.8,171.74
99.744,47.811,142.85,171.11
99.43,47.182,142.54,171.11
99.744,47.182,142.54,171.11
98.8,47.182,140.96,170.17
98.486,46.239,141.59,169.54
99.744,45.924,143.48,168.91
99.744,44.98,143.8,166.71
99.744,44.351,143.8,164.19
98.486,44.037,143.8,164.19
98.486,43.722,143.8,164.82
97.227,42.464,142.85,164.19
95.654,39.318,141.59,162.31
95.025,38.375,140.33,161.36
95.025,39.004,140.02,161.36
95.025,39.633,140.02,162.31
95.025,40.891,139.39,162.94
95.969,40.891,139.39,162.94
97.542,40.577,140.33,162.94
99.43,39.948,142.22,162.94
101,39.633,144.11,161.99
101.95,39.633,145.05,161.99
102.58,41.206,145.68,161.05
103.21,43.408,146,161.68
102.58,45.924,146,165.14
101.63,47.497,144.42,167.34
99.43,48.126,142.22,168.91
96.283,48.126,139.39,170.17
94.395,48.44,136.56,171.11
93.451,49.698,136.24,172.37
92.193,50.642,134.67,173.63
91.249,51.9,134.04,173.63
91.249,51.9,134.04,173.63
91.249,51.9,133.41,173.63
91.249,51.9,133.73,173.63
93.137,51.9,135.3,173.63
95.025,51.271,138.45,173
98.171,51.271,142.85,170.48
101,50.642,146.31,169.23
104.46,50.642,149.46,169.54
106.67,50.328,151.35,170.48
106.67,49.698,151.35,170.48
106.98,49.698,151.35,170.48
106.98,50.642,151.35,172.37
107.93,53.159,151.66,174.26
107.93,55.046,151.35,176.46
107.3,57.248,150.4,177.4
107.61,57.248,150.4,178.35
107.61,57.248,151.35,178.35
109.5,56.619,152.61,178.35
110.13,56.619,153.55,175.52
110.13,55.36,154.49,173.63
110.13,55.36,154.81,173.63
110.13,54.102,155.44,173.63
109.18,50.957,155.44,172.37
109.18,47.811,154.81,169.23
108.55,43.093,153.55,165.45
107.3,41.206,151.98,164.51
106.35,41.206,150.72,164.51
105.09,42.15,149.46,164.51
104.46,43.722,147.57,166.4
101.32,44.98,145.37,167.34
101.32,44.98,144.42,167.34
101.32,45.609,144.42,167.65
101.32,46.239,144.74,167.97
103.52,46.868,147.26,166.71
106.67,48.126,151.35,166.4
111.39,49.698,156.07,168.28
116.11,51.586,160.79,171.43
118.31,52.844,162.99,174.26
119.88,53.473,162.99,174.89
120.83,54.731,164.56,176.15
121.77,55.046,164.56,177.72
121.77,55.99,164.56,178.98
122.4,56.933,164.88,178.98
123.03,55.99,165.82,178.98
123.34,55.36,166.45,178.35
123.34,54.417,166.45,178.03
123.34,52.844,166.45,175.83
122.4,51.9,166.45,174.89
120.2,50.642,163.93,172.37
118.62,50.013,162.36,170.48
116.42,49.698,159.53,169.23
114.53,48.126,159.53,169.23
113.27,47.811,159.53,170.17
112.33,48.126,159.53,172.69
111.7,50.013,157.33,173.95
111.7,50.957,156.38,176.46
110.44,52.53,155.12,177.41
110.44,52.53,152.29,177.41
109.18,52.53,151.66,178.35
109.18,53.788,151.35,178.35
109.18,53.788,151.98,177.72
109.18,52.844,153.24,177.09
109.18,52.53,154.81,177.09
109.18,52.53,157.33,174.26
112.02,52.53,159.53,173.63
115.16,51.586,160.79,174.57
114.22,50.957,160.79,174.57
113.59,50.957,160.79,175.52
113.27,51.9,160.79,176.78
113.27,51.9,159.21,177.72
112.33,51.271,158.9,177.72
112.33,50.328,158.9,175.52
113.27,48.44,158.9,173.63
113.59,47.811,158.9,172.69
114.85,47.811,158.9,172.69
114.85,47.497,158.9,172.37
114.85,46.239,158.58,169.54
115.79,46.553,159.53,168.6
115.79,49.069,159.21,171.43
115.79,51.586,159.21,175.52
115.79,53.159,157.95,177.4
114.22,55.046,157.95,178.98
114.22,55.675,157.01,181.18
113.59,57.562,156.38,183.07
112.33,59.764,154.18,184.64
111.07,59.764,153.55,185.27
110.13,60.708,152.29,185.27
109.5,60.708,151.66,184.01
108.87,59.449,151.35,184.01
108.24,59.135,150.4,183.07
107.3,58.191,150.4,179.29
106.67,56.933,150.4,176.78
106.67,55.36,151.03,176.78
106.98,55.36,151.98,177.4
106.98,55.99,151.98,179.29
106.98,57.248,152.29,180.24
109.18,58.82,154.49,181.18
110.44,60.079,155.12,183.07
113.27,61.651,157.33,184.33
115.48,62.28,158.58,184.01
116.42,62.91,159.53,184.01
117.36,62.28,160.47,184.01
118.62,61.651,161.42,183.38
118.94,61.022,162.05,183.07
118.94,59.764,161.42,178.98
117.99,59.764,161.42,178.03
117.36,59.135,160.16,178.03
115.48,59.135,157.33,178.66
113.27,59.135,155.44,179.92
111.07,60.708,152.92,180.86
107.61,61.651,149.77,183.07
103.83,63.224,145.68,184.64
101,64.168,143.48,185.58
100.06,65.426,142.22,186.53
99.43,66.684,141.28,187.47
97.856,67.942,140.02,188.41
96.913,67.942,138.76,188.41
95.654,67.313,138.13,187.47
95.025,66.37,138.45,185.9
94.081,65.426,138.45,183.07
94.395,65.112,138.76,183.07
93.766,63.853,139.08,183.07
94.395,63.224,139.08,182.44
94.71,63.224,140.02,183.7
95.969,63.224,141.28,183.7
97.542,64.168,142.22,184.33
100.06,63.539,144.11,183.7
101.95,63.539,144.74,183.7
104.46,63.539,146.94,183.7
106.35,63.539,149.14,183.07
106.98,62.28,149.46,182.75
108.24,59.764,150.4,180.55
109.5,57.562,151.35,177.41
110.13,55.675,152.61,173.32
112.02,54.731,153.55,172.37
112.02,54.731,153.55,173.32
112.02,54.731,153.55,173.32
112.02,55.36,153.55,174.89
111.07,55.36,151.98,176.46
108.55,55.36,150.09,176.46
106.35,55.99,147.57,177.09
103.83,57.248,145.37,178.35
101.32,58.82,143.48,179.61
99.43,60.079,140.96,181.81
98.171,61.651,139.39,182.75
97.227,61.651,138.45,183.07
95.969,61.651,137.82,183.07
95.025,61.651,138.13,182.12
94.081,61.651,138.45,180.24
94.081,61.651,138.45,181.49
94.081,61.651,138.45,181.49
94.081,61.651,139.08,182.75
95.654,62.595,140.33,183.7
98.486,63.224,143.17,184.33
101,65.112,145.37,186.21
102.89,66.055,147.26,186.21
104.78,66.684,149.46,186.21
104.78,68.257,150.72,188.1
106.67,69.201,151.35,189.04
107.61,70.144,151.35,189.99
109.18,68.886,151.35,189.04
109.18,67.628,152.61,186.53
109.18,66.055,152.61,183.07
108.24,64.482,151.98,183.07
106.98,63.853,150.72,183.07
105.41,63.224,150.72,183.07
103.52,61.651,148.52,180.86
100.37,59.449,144.74,180.86
99.115,56.619,143.17,177.41
98.486,53.788,141.91,175.83
97.227,49.384,140.33,170.8
96.283,49.384,139.08,170.8
92.822,50.013,134.99,170.8
90.305,50.328,132.78,171.43
87.473,50.328,129.32,170.8
84.956,49.069,127.43,169.23
83.697,48.44,125.86,166.4
82.124,48.126,125.86,166.4
81.495,47.497,125.23,166.4
80.551,47.497,124.92,166.4
80.551,47.497,125.23,166.4
84.012,47.497,128.69,167.34
85.9,48.126,130.27,167.34
88.417,47.811,132.47,167.34
90.934,46.239,134.04,166.08
92.508,46.239,135.61,165.14
96.283,46.239,138.45,165.77
98.486,47.182,140.33,166.4
99.744,46.239,140.96,165.77
101,45.295,143.48,162.31
102.89,43.722,144.42,158.53
104.46,43.093,146,158.53
105.09,43.093,146,158.53
104.46,43.722,146,160.42
104.15,44.351,145.68,160.73
103.52,45.609,144.42,162.94
101,46.553,143.8,165.77
98.8,50.328,141.28,168.91
96.598,52.53,138.45,170.17
94.395,53.473,135.3,171.43
92.822,53.788,134.36,171.43
92.508,55.046,133.41,172.06
91.878,56.304,132.47,173.94
90.934,56.304,132.15,171.74
90.62,55.046,132.15,169.23
90.62,53.788,132.15,168.6
90.62,53.159,132.15,168.6
89.676,53.159,131.84,168.6
89.676,53.159,132.15,168.91
90.305,52.844,132.47,168.91
90.934,52.844,132.78,168.91
92.508,52.844,133.41,168.28
94.395,54.102,134.99,169.23
95.339,55.99,136.56,172.37
97.227,57.248,138.45,172.69
98.486,57.248,139.39,173.63
99.43,57.248,140.96,173.95
101,57.248,142.54,170.48
102.26,57.877,143.8,170.48
101,57.877,143.17,170.48
100.37,56.933,142.22,170.48
99.744,55.99,141.28,170.48
99.744,55.99,140.33,170.48
98.171,55.99,139.71,171.43
98.171,55.99,139.71,171.11
97.856,55.99,138.45,171.11
97.227,55.675,138.45,171.11
97.227,55.046,138.45,169.54
95.339,54.731,136.24,169.23
91.249,54.731,132.15,169.54
86.529,53.788,127.43,169.23
84.326,53.788,126.18,166.4
84.326,54.102,125.55,165.45
83.382,53.159,125.55,166.08
82.438,53.159,123.97,166.08
82.438,52.215,123.66,165.77
82.438,50.642,123.66,165.77
82.438,50.642,123.66,165.77
82.438,51.9,123.97,165.77
83.382,52.844,124.92,166.4
86.844,55.046,127.12,168.28
91.564,57.248,132.47,171.11
95.025,57.877,135.93,172.06
96.913,57.248,138.45,172.06
98.486,56.304,139.7,169.86
100.06,55.36,141.59,166.08
101.32,55.36,142.85,166.08
102.26,55.36,143.48,167.34
102.26,56.933,143.48,169.54
102.58,56.933,143.48,169.86
103.52,55.99,144.11,169.86
104.15,55.675,144.42,169.86
105.72,55.675,146,169.86
109.5,55.675,149.46,169.86
111.7,55.675,151.98,169.54
111.7,55.36,151.98,168.6
112.33,54.731,152.61,168.6
112.33,54.731,152.61,168.6
110.76,53.788,151.66,167.65
110.13,53.788,151.98,167.02
110.13,54.731,151.35,166.4
109.5,55.99,151.35,167.65
109.5,56.933,151.66,170.17
109.5,57.562,151.66,171.43
109.5,59.135,151.66,172.69
109.5,59.449,151.66,173.32
109.5,60.393,151.66,173.32
110.13,60.708,151.66,173.32
111.07,61.022,151.66,173.32
111.07,61.966,151.66,174.57
112.33,62.28,151.66,175.2
113.27,64.168,152.61,175.2
116.42,65.112,154.18,177.09
120.51,65.112,159.21,176.15
124.29,63.853,163.93,174.57
128.06,60.079,168.02,172.06
130.27,58.191,171.8,171.74
131.52,58.191,172.74,171.43
132.47,55.675,172.74,169.23
133.73,52.844,174,169.23
133.73,50.328,175.89,165.14
135.61,50.642,176.2,165.14
135.61,50.642,176.83,165.14
135.61,50.642,178.09,165.77
135.61,51.586,178.09,166.71
135.61,53.159,178.09,166.71
139.08,55.675,177.78,169.86
134.67,59.135,174.32,172.69
132.78,60.393,172.74,171.74
130.89,61.337,170.86,171.74
129.32,62.28,170.54,174.26
129.32,64.168,170.54,176.78
129.32,65.112,171.48,178.35
129.01,66.37,172.11,179.29
130.27,66.999,172.11,179.29
130.27,67.313,172.11,180.55
130.27,68.257,171.8,180.55
130.27,68.257,171.8,180.55
130.27,68.257,170.86,179.61
130.27,67.313,170.86,179.61
131.21,67.313,171.48,179.61
131.84,66.999,171.48,177.72
133.1,66.999,173.37,175.83
134.67,66.999,174.32,176.78
136.24,65.741,176.2,176.15
137.5,63.853,177.78,174.89
137.82,63.224,177.78,174.89
137.82,64.482,177.78,176.46
139.08,64.482,178.72,176.78
139.7,64.482,178.72,176.78
140.65,64.168,179.35,175.52
140.65,62.595,179.35,175.52
140.65,62.595,179.35,173.95
140.65,60.708,179.35,173.32
139.39,60.708,178.72,172.69
137.5,60.079,176.2,172.69
134.67,60.079,174.32,170.8
129.95,61.022,170.54,170.8
126.49,61.966,167.08,171.43
123.66,61.966,165.19,172.37
120.51,61.966,160.79,173.63
118.31,62.91,160.79,173.63
117.36,63.539,160.47,174.26
116.11,63.539,159.53,175.2
115.16,64.168,158.9,176.15
114.53,64.797,157.01,176.15
112.33,64.797,154.18,176.15
110.76,64.797,152.61,176.78
110.76,64.797,151.03,176.78
110.76,64.797,151.35,176.78
110.76,64.797,151.35,176.78
112.33,64.797,153.55,173.95
114.53,65.741,155.75,173.95
118.94,66.684,158.58,175.83
120.51,66.684,162.36,177.41
121.14,66.684,163.3,177.41
123.97,66.684,164.56,179.61
125.55,67.942,164.56,179.61
125.23,68.886,163.3,180.55
123.97,68.257,163.3,181.49
122.08,68.257,162.05,181.49
121.14,68.257,160.79,181.18
119.57,68.257,159.53,179.61
118.31,66.684,158.27,178.98
117.05,64.797,157.33,177.09
115.79,63.224,156.38,173.32
114.53,61.966,156.07,170.48
112.65,61.022,154.81,170.48
112.02,57.877,154.18,168.28
111.07,55.675,153.55,167.02
108.87,55.99,151.35,167.97
106.04,57.562,148.2,170.8
104.78,59.449,147.26,171.74
103.52,60.393,145.37,172.06
102.26,61.022,143.48,173.32
101.32,62.595,142.22,174.26
101.32,64.168,141.91,175.52
100.06,64.168,140.96,176.78
100.06,64.168,140.96,176.78
99.43,64.168,140.65,174.26
99.43,64.168,140.33,173
99.43,64.482,140.02,173.63
98.486,64.168,139.08,173.95
98.486,63.224,138.76,173.95
98.171,62.28,138.13,174.57
97.227,63.853,136.87,176.15
95.969,64.797,136.24,176.46
95.969,65.426,135.3,177.4
95.339,65.426,134.36,177.72
94.71,65.426,134.36,178.03
94.71,65.426,133.41,177.09
94.71,65.426,133.41,177.09
93.766,65.112,133.41,176.46
93.766,64.482,133.41,174.57
92.508,62.91,133.41,171.43
91.878,62.28,133.41,171.43
90.934,61.022,132.78,170.8
90.305,58.191,132.78,169.23
90.305,54.417,132.78,165.77
90.305,54.417,132.47,165.77
89.676,55.046,130.89,166.71
88.732,56.304,130.58,167.02
87.788,56.933,129.64,167.02
86.529,56.933,129.64,167.02
86.529,56.933,128.69,167.02
86.529,56.304,128.69,167.97
86.529,55.36,128.69,167.02
86.214,54.731,127.43,166.08
84.956,53.473,127.43,162.31
86.214,52.844,128.38,160.42
86.214,52.53,130.27,160.42
96.283,52.844,134.99,161.99
96.283,52.844,138.45,163.25
99.115,53.473,140.96,164.19
101.63,53.473,144.42,164.19
104.15,53.473,145.37,164.19
105.09,54.731,147.26,165.77
106.35,55.046,148.2,165.77
106.35,55.046,149.46,165.77
106.35,55.046,150.09,165.77
106.35,55.046,150.09,166.71
108.87,55.046,151.03,166.08
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
105.72,57.562,147.89,162.94
106.35,57.248,147.89,163.25
106.35,57.248,147.89,161.05
106.35,56.619,147.89,165.14
107.3,56.619,147.89,166.4
109.18,57.877,147.89,167.34
111.39,59.135,149.14,169.54
114.53,59.449,151.03,170.48
116.42,60.708,152.61,170.48
118.31,61.651,154.81,171.43
120.51,61.651,156.7,171.43
121.46,61.651,158.27,171.43
123.34,60.393,160.16,171.11
124.6,60.393,162.05,169.54
125.55,60.393,163.93,167.34
127.75,59.764,165.82,167.34
128.06,59.449,167.39,168.28
128.06,58.191,168.34,168.28
128.06,58.191,167.71,168.28
127.75,56.933,168.02,167.34
126.8,55.675,166.14,166.71
124.92,55.675,164.56,166.71
124.6,56.304,163.93,167.65
123.34,56.933,162.67,167.65
123.97,56.304,162.67,167.34
123.34,55.36,162.67,166.4
122.08,55.36,161.1,166.08
122.08,54.731,161.1,163.25
121.14,54.731,160.79,161.68
121.14,54.731,160.79,162.31
121.14,54.731,160.79,163.25
121.46,55.046,160.79,166.08
123.03,57.248,161.42,167.97
123.97,57.248,163.62,168.91
124.92,57.248,163.62,168.91
125.86,57.248,164.88,169.23
125.86,57.248,164.88,169.54
125.86,57.248,164.88,169.54
128.38,58.191,167.39,169.23
130.27,58.191,168.97,169.86
132.47,58.191,171.48,169.86
134.36,58.191,173.37,169.86
135.93,57.248,175.58,166.4
137.82,56.933,177.78,165.45
139.39,55.99,179.04,165.77
140.02,56.933,179.98,167.02
141.28,56.933,180.61,167.65
141.28,56.933,181.55,167.65
142.22,56.933,181.55,167.65
141.28,56.933,180.61,167.65
139.39,56.304,177.15,167.65
133.73,56.304,176.52,169.23
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
131.21,59.449,169.91,165.77
130.27,59.449,169.28,165.77
130.27,59.449,168.65,167.02
130.27,59.449,168.97,167.02
130.27,58.82,168.65,167.97
129.95,57.562,168.65,167.97
129.95,57.248,168.65,168.6
130.89,58.191,168.65,169.23
131.52,59.449,169.6,171.11
133.41,59.449,171.8,172.37
134.04,61.966,171.8,173.63
133.73,63.539,171.8,174.57
134.04,63.539,171.8,174.57
134.67,63.539,172.43,174.26
134.99,63.539,173.06,175.52
134.99,62.91,173.37,173.94
134.99,61.337,174,171.11
134.36,60.393,174,169.23
133.1,59.449,174,169.23
133.1,58.82,173.37,169.86
132.47,57.248,172.74,168.6
132.47,54.731,172.74,166.71
132.47,51.9,172.74,163.25
132.47,50.642,173.69,162.62
132.47,52.844,173.69,164.51
132.78,54.417,173.69,166.08
133.73,55.046,173.69,167.02
133.73,55.046,174,167.02
133.73,55.046,174,167.02
133.73,55.046,173.06,166.4
132.15,55.36,171.48,164.51
131.52,55.36,169.91,164.51
131.52,54.731,169.91,164.51
130.27,54.731,169.91,164.51
130.27,53.473,169.91,165.77
132.15,53.473,170.54,165.77
135.93,52.53,174.63,165.77
138.13,50.642,178.09,164.51
140.02,51.9,179.04,164.51
141.59,53.159,180.61,165.77
143.48,54.417,182.81,167.03
144.74,54.731,183.76,167.02
145.68,54.731,183.76,167.02
145.68,54.731,184.7,167.02
145.68,53.159,184.7,165.77
145.68,52.53,185.33,162.31
144.74,51.271,185.01,161.05
144.42,50.642,184.39,162.31
142.85,50.328,182.5,162.31
140.02,50.328,179.35,161.05
137.5,50.328,178.09,162.31
134.36,49.698,177.46,162.31
131.21,49.698,175.26,161.68
128.06,49.698,172.74,161.68
125.86,50.013,172.74,162.31
125.55,50.328,172.74,162.31
122.08,50.328,168.65,163.25
120.51,50.957,167.08,164.19
117.99,53.159,160.16,165.77
116.74,55.046,157.33,165.77
116.74,56.619,157.01,165.77
116.74,57.248,156.07,167.65
116.74,57.248,155.44,169.54
116.74,57.248,155.12,170.8
116.42,57.248,155.12,170.8
116.42,58.506,153.86,170.8
115.48,58.506,153.23,172.69
115.48,59.135,152.61,172.69
113.27,60.393,151.98,174.57
112.02,61.022,151.03,175.52
110.13,61.022,149.46,175.83
105.72,61.022,146,175.83
102.89,60.393,144.11,175.83
100.06,60.393,142.54,175.83
97.542,60.393,140.33,173.32
94.71,60.393,136.87,172.06
92.508,60.708,133.41,172.06
89.676,61.337,129.95,173.32
87.788,62.28,127.12,176.15
86.214,63.224,123.97,176.46
83.697,63.539,124.6,176.78
81.495,65.741,123.03,178.66
78.977,66.999,121.77,182.44
78.977,67.628,121.77,183.38
78.977,67.628,121.14,183.38
77.404,67.628,118.62,183.38
75.831,67.628,116.42,183.38
74.572,67.628,115.48,183.7
73.943,67.628,114.22,183.07
72.37,67.313,114.22,180.24
71.426,66.684,114.22,180.24
70.482,66.684,113.59,180.87
70.482,66.684,113.59,182.75
70.482,66.684,114.22,183.7
70.482,67.313,115.48,184.33
71.74,68.257,115.48,185.58
71.74,68.257,115.48,186.21
72.055,68.257,116.74,186.21
72.055,68.257,115.48,186.21
72.055,69.201,114.85,186.84
72.055,69.201,115.16,186.84
73.628,69.201,115.48,187.79
75.202,69.201,116.74,187.79
76.146,69.201,117.36,187.16
76.146,69.201,117.36,184.95
76.775,68.257,117.36,184.01
77.404,68.257,117.36,184.01
77.404,67.942,117.05,184.64
77.404,67.313,117.05,185.27
77.719,67.628,119.25,186.84
78.348,69.201,122.4,186.84
79.292,69.83,125.23,188.73
81.495,68.886,126.8,187.79
81.495,68.257,128.06,187.79
83.068,68.257,127.12,187.16
83.697,68.257,128.38,185.9
84.326,67.628,128.06,185.9
85.9,67.313,130.27,185.58
90.62,67.313,134.36,184.01
98.171,67.628,140.02,185.58
101.63,67.628,145.05,186.53
105.09,67.313,149.14,186.84
107.61,66.37,152.61,186.84
111.7,66.37,155.44,186.84
113.59,67.313,157.33,188.73
115.79,67.942,160.16,190.3
119.88,69.201,162.99,190.3
121.77,69.515,166.14,190.93
122.4,70.459,168.97,191.25
125.55,70.459,171.8,192.5
127.43,70.144,173.69,192.5
132.15,69.201,174.32,190.93
136.24,68.571,175.26,188.41
138.13,67.313,176.2,186.53
139.08,66.055,176.52,186.53
139.39,66.055,176.2,186.53
139.39,66.055,174.95,187.78
